department_id,product_id,count
13,44748,1
14,41844,27959
14,44422,20887
14,6187,16015
14,20955,12774
14,21543,10250
14,31433,8457
14,365,8125
14,31759,7773
14,34,6779
14,9550,6760
14,4137,6433
14,31663,6361
14,49111,6361
14,37464,5815
14,31640,5814
14,18352,5812
14,43409,5807
14,39216,5720
14,45965,5473
14,26177,5414
14,46709,5387
14,27663,5339
14,25043,5122
14,47966,5120
14,20512,4973
14,4792,4924
14,21513,4916
14,24253,4894
14,30183,4825
14,39411,4804
14,34565,4757
14,25630,4723
14,13042,4493
14,39560,4293
14,41351,4169
14,30340,4164
14,812,4026
14,25767,3912
14,13032,3904
14,12392,3766
14,36472,3700
14,30591,3668
14,14553,3657
14,44475,3626
14,28931,3624
14,32579,3597
14,11193,3527
14,19376,3522
14,21777,3327
14,28132,3281
14,691,3264
14,29363,3251
14,21506,3217
14,47366,3215
14,36994,3096
14,30967,3078
14,25691,3073
14,42536,3034
14,13755,2978
14,25936,2959
14,2519,2891
14,14183,2876
14,13147,2873
14,12941,2839
14,30727,2839
14,38838,2763
14,9007,2737
14,34027,2728
14,47941,2684
14,46847,2669
14,19272,2617
14,35594,2591
14,4410,2572
14,32648,2515
14,21351,2459
14,4591,2440
14,48210,2406
14,47893,2402
14,29646,2394
14,21607,2336
14,36848,2306
14,27761,2293
14,13605,2286
14,49141,2280
14,25232,2265
14,12016,2255
14,6638,2225
14,19204,2143
14,31634,2130
14,8516,2099
14,6901,2095
14,34503,2092
14,39832,2089
14,6291,2082
14,19767,2068
14,49241,2065
14,31015,2039
14,15740,2028
14,27681,2024
14,41890,2014
14,46812,1994
14,38318,1975
14,5692,1954
14,4455,1948
14,6340,1940
14,28911,1919
14,41057,1900
14,21125,1883
14,28599,1814
14,48742,1798
14,24320,1770
14,40214,1727
14,32781,1723
14,25552,1687
14,31041,1668
14,29429,1649
14,12894,1641
14,1485,1620
14,40427,1598
14,29752,1588
14,35688,1582
14,47516,1572
14,48007,1570
14,7911,1567
14,46087,1562
14,9122,1545
14,44293,1539
14,27102,1533
14,7930,1522
14,9521,1518
14,20460,1517
14,26431,1514
14,28829,1477
14,39861,1477
14,9430,1474
14,30661,1470
14,12986,1466
14,38063,1426
14,6991,1398
14,588,1395
14,30884,1394
14,7295,1384
14,16987,1369
14,27246,1343
14,48058,1342
14,1514,1341
14,22206,1314
14,29660,1311
14,49326,1309
14,46541,1308
14,17518,1292
14,33590,1286
14,10054,1283
14,23952,1280
14,45081,1277
14,6552,1272
14,36810,1235
14,17720,1218
14,38281,1207
14,46058,1162
14,21626,1149
14,45596,1133
14,35306,1130
14,22990,1116
14,49079,1116
14,21567,1115
14,28459,1096
14,12743,1075
14,10498,1070
14,1616,1067
14,29015,1055
14,18205,1047
14,37262,1044
14,1783,1040
14,15591,1030
14,40568,1025
14,28454,1021
14,21225,1013
14,33745,999
14,11980,985
14,7881,967
14,22739,967
14,1464,966
14,40278,961
14,2562,953
14,25893,953
14,8528,942
14,30066,942
14,38834,940
14,46868,928
14,26863,924
14,35619,920
14,47050,911
14,33388,907
14,11262,903
14,25396,901
14,9605,897
14,11154,897
14,8952,896
14,37776,896
14,1578,893
14,12029,870
14,10335,869
14,27284,852
14,10479,838
14,5223,812
14,43616,802
14,26094,801
14,42903,799
14,11477,798
14,22598,798
14,30323,797
14,6213,795
14,7570,794
14,45441,794
14,10129,788
14,11714,788
14,34019,788
14,11760,781
14,40021,780
14,29686,775
14,44943,775
14,22053,773
14,20191,752
14,35400,751
14,10558,745
14,35568,740
14,28,738
14,23800,738
14,24846,730
14,34755,729
14,14861,723
14,19134,721
14,10082,712
14,44187,707
14,19309,706
14,9407,703
14,39550,703
14,18414,693
14,457,691
14,3107,691
14,9687,691
14,32423,687
14,25980,684
14,5063,679
14,47504,679
14,17596,678
14,25839,674
14,2449,673
14,17980,663
14,35353,663
14,43644,652
14,28379,651
14,20641,649
14,30683,643
14,15924,641
14,10904,634
14,12253,629
14,4982,627
14,32762,624
14,44825,621
14,26248,617
14,4779,616
14,13650,614
14,11132,608
14,7870,604
14,25422,603
14,340,596
14,6809,596
14,40554,596
14,49543,596
14,31670,595
14,994,594
14,41315,592
14,32942,591
14,24670,582
14,31277,582
14,42446,582
14,1301,581
14,45394,581
14,216,574
14,31932,571
14,38039,567
14,3590,566
14,5907,565
14,36481,565
14,29742,564
14,23117,563
14,43195,562
14,45584,556
14,29092,552
14,5214,550
14,22809,550
14,42425,548
14,33331,542
14,39142,537
14,35193,534
14,39441,533
14,40254,532
14,2832,531
14,8717,531
14,13661,531
14,222,530
14,40289,529
14,40574,519
14,1633,517
14,14227,516
14,18346,514
14,13716,512
14,15477,506
14,44929,506
14,35786,505
14,44342,501
14,9162,500
14,20316,499
14,38875,497
14,10763,495
14,31096,489
14,10235,483
14,48717,483
14,2077,482
14,23637,476
14,36294,470
14,46531,470
14,1583,469
14,23270,469
14,33552,458
14,49633,453
14,34851,452
14,16725,447
14,6384,446
14,697,443
14,27037,439
14,4485,436
14,12950,435
14,1087,434
14,13329,430
14,44352,429
14,39166,427
14,44031,425
14,28550,420
14,33686,419
14,26319,418
14,27440,416
14,39174,414
14,41083,412
14,41623,412
14,38180,409
14,43415,407
14,853,405
14,15792,401
14,28110,401
14,33460,398
14,3894,397
14,13079,397
14,35743,395
14,45492,394
14,211,388
14,47595,385
14,43641,379
14,47843,378
14,2543,377
14,20676,375
14,17115,373
14,20705,370
14,43355,367
14,19987,366
14,41746,366
14,10612,360
14,39116,358
14,47559,358
14,45322,357
14,45693,357
14,15241,355
14,27671,354
14,3118,352
14,27027,352
14,31139,349
14,33230,349
14,44594,346
14,19228,343
14,6457,339
14,34144,336
14,30593,334
14,6227,333
14,6258,332
14,1728,331
14,46239,326
14,19963,324
14,10078,323
14,41332,320
14,8322,315
14,26836,315
14,4634,314
14,2051,313
14,36267,313
14,24139,311
14,32167,311
14,34247,311
14,48739,311
14,6057,309
14,8896,308
14,26831,308
14,29942,308
14,7251,306
14,288,304
14,44561,304
14,6549,302
14,27405,300
14,34079,300
14,27328,296
14,41949,296
14,48158,296
14,10252,295
14,15943,295
14,6884,293
14,35695,293
14,42162,293
14,43027,291
14,12951,290
14,43552,290
14,43687,290
14,35724,289
14,17987,288
14,10436,286
14,28566,284
14,2806,281
14,16644,281
14,40451,278
14,45295,277
14,12927,272
14,19840,272
14,27113,272
14,24420,271
14,23262,268
14,26639,267
14,32140,267
14,34666,263
14,43331,262
14,14811,261
14,24289,261
14,18219,260
14,44361,260
14,1306,257
14,42029,257
14,10771,256
14,15154,256
14,26422,256
14,19454,252
14,22337,252
14,24832,251
14,27886,251
14,29908,250
14,7306,249
14,8869,247
14,42323,247
14,25906,246
14,16511,245
14,4593,244
14,36362,244
14,40721,243
14,32544,240
14,17549,238
14,24725,238
14,47761,237
14,28015,233
14,23806,229
14,32861,228
14,18855,226
14,25153,225
14,36586,224
14,4828,223
14,18061,222
14,28967,220
14,41687,220
14,1422,217
14,32436,217
14,3886,216
14,10974,213
14,34469,213
14,10623,212
14,4498,211
14,12074,210
14,34303,210
14,47838,210
14,22979,209
14,9974,208
14,10714,207
14,26806,207
14,30157,207
14,28889,202
14,32373,202
14,32284,200
14,21663,198
14,32958,198
14,24573,196
14,47520,196
14,19132,195
14,31519,195
14,26098,193
14,37405,193
14,13332,191
14,38826,191
14,2779,188
14,36148,188
14,31988,187
14,21109,185
14,40935,183
14,14067,181
14,36612,181
14,10560,180
14,12701,180
14,17046,180
14,32071,180
14,41367,179
14,44760,179
14,6179,178
14,20397,176
14,32726,176
14,41237,176
14,47428,176
14,22442,175
14,41121,175
14,49107,175
14,36832,174
14,42151,173
14,45372,173
14,28217,172
14,6091,170
14,25298,170
14,4893,169
14,7264,167
14,38073,165
14,16200,163
14,39112,163
14,1521,162
14,43598,160
14,19359,158
14,41360,157
14,40062,156
14,19888,155
14,35506,154
14,15608,153
14,31271,151
14,9376,150
14,30276,150
14,37123,150
14,4825,149
14,41381,149
14,20302,147
14,23134,147
14,24217,147
14,30218,147
14,39507,147
14,1451,146
14,22299,146
14,13133,145
14,26547,145
14,47995,143
14,12758,142
14,3217,141
14,39370,140
14,24791,137
14,29835,136
14,16075,135
14,31414,135
14,27007,134
14,40344,134
14,33058,133
14,40123,132
14,2652,131
14,6255,130
14,13033,130
14,44113,130
14,20233,129
14,6001,127
14,19036,126
14,23459,126
14,24774,126
14,38217,126
14,39807,125
14,30614,124
14,2476,123
14,18089,123
14,12984,122
14,22948,122
14,34987,122
14,11617,121
14,25385,121
14,5752,120
14,46944,118
14,17681,117
14,28397,117
14,44385,117
14,1257,116
14,20871,115
14,26095,114
14,11892,113
14,32535,113
14,36097,113
14,37787,113
14,8370,112
14,17570,112
14,24275,112
14,26232,111
14,12556,110
14,30435,110
14,42786,109
14,46561,109
14,17504,108
14,45269,108
14,7795,106
14,23456,106
14,42126,106
14,6290,105
14,16403,105
14,13917,104
14,48584,104
14,7001,103
14,15232,101
14,42568,100
14,16233,98
14,45383,98
14,10308,97
14,20106,97
14,47055,97
14,13763,96
14,32705,96
14,38110,96
14,43151,95
14,10554,94
14,10925,94
14,35559,94
14,38953,93
14,31602,92
14,42619,92
14,6080,91
14,21729,91
14,29281,91
14,35893,91
14,2815,90
14,28627,90
14,33068,90
14,48381,90
14,5572,88
14,30701,88
14,8553,86
14,19813,86
14,30836,86
14,15734,85
14,37869,85
14,41644,85
14,47465,85
14,48944,85
14,637,84
14,24961,84
14,26781,84
14,41226,84
14,7458,82
14,20288,82
14,20715,82
14,22363,82
14,24256,82
14,3315,81
14,7168,81
14,8995,80
14,8308,79
14,21235,79
14,12806,78
14,18940,78
14,23137,78
14,6043,77
14,25967,77
14,27266,77
14,32683,77
14,39496,75
14,6826,74
14,9924,74
14,20879,73
14,29081,73
14,10965,72
14,16867,72
14,24927,72
14,43853,72
14,68,71
14,34657,71
14,38937,70
14,17750,69
14,1982,68
14,10653,68
14,35843,68
14,45347,68
14,45958,68
14,17845,67
14,21817,67
14,29687,67
14,34082,67
14,49135,67
14,27866,66
14,30199,66
14,33645,66
14,48539,66
14,6108,65
14,18733,65
14,27720,65
14,32627,65
14,19530,64
14,26619,64
14,27071,64
14,40785,64
14,42419,64
14,44488,64
14,2172,63
14,3409,63
14,8438,63
14,21210,63
14,39915,63
14,43380,63
14,8502,61
14,11208,61
14,9746,60
14,17182,60
14,26186,60
14,31403,60
14,32890,60
14,49391,60
14,2137,59
14,16718,59
14,41097,59
14,23870,58
14,24022,58
14,38801,58
14,47699,58
14,2289,57
14,41975,57
14,45831,57
14,3214,56
14,11003,55
14,22641,55
14,5753,54
14,24798,54
14,27703,54
14,32326,54
14,42062,54
14,1333,53
14,23778,53
14,26288,53
14,32892,53
14,49040,53
14,22079,52
14,24866,52
14,7199,51
14,12787,51
14,16720,51
14,20218,51
14,20552,51
14,31152,51
14,978,50
14,7473,50
14,18773,50
14,22366,50
14,24357,50
14,43529,50
14,8263,49
14,26129,49
14,34409,49
14,565,48
14,13950,48
14,38682,48
14,41826,48
14,42260,48
14,42912,48
14,46641,48
14,90,47
14,10729,47
14,30819,47
14,39488,47
14,4202,46
14,13584,46
14,19526,46
14,28140,46
14,28400,46
14,33814,46
14,29528,45
14,42353,45
14,43220,45
14,9514,44
14,21359,44
14,28028,44
14,35566,44
14,3264,43
14,10950,43
14,32279,43
14,34814,43
14,40212,43
14,7995,42
14,14274,42
14,21716,42
14,21885,42
14,30879,42
14,41029,42
14,47871,42
14,1049,41
14,3510,41
14,10546,41
14,11017,41
14,25415,41
14,39443,41
14,42468,41
14,45663,41
14,48040,41
14,48106,41
14,19184,40
14,19553,40
14,550,39
14,5354,39
14,40407,39
14,41476,39
14,42287,39
14,9565,38
14,11179,38
14,16585,38
14,36769,38
14,46115,38
14,48955,38
14,21514,37
14,24949,37
14,35081,37
14,35694,37
14,37955,36
14,38574,36
14,41243,36
14,3505,35
14,9259,35
14,13818,35
14,21837,35
14,25851,35
14,33563,35
14,36911,35
14,36952,35
14,5766,34
14,19264,34
14,22165,34
14,27802,34
14,46482,34
14,18597,33
14,34307,33
14,43748,33
14,46390,33
14,10674,32
14,11532,32
14,27048,32
14,38199,32
14,42549,32
14,44890,32
14,45350,32
14,20803,31
14,25641,31
14,33449,31
14,35008,31
14,40148,31
14,20284,30
14,31383,30
14,46852,30
14,2367,29
14,12598,29
14,37426,29
14,41020,29
14,44220,29
14,7309,28
14,8463,28
14,13164,28
14,13239,28
14,34378,28
14,36374,28
14,43297,28
14,44897,28
14,238,27
14,13131,27
14,16598,27
14,18192,27
14,23072,27
14,2634,26
14,7107,26
14,14526,26
14,24050,26
14,35572,26
14,35754,26
14,39960,26
14,49000,26
14,25665,25
14,28089,25
14,45336,25
14,46830,25
14,47064,25
14,10015,24
14,13448,24
14,18983,24
14,19285,24
14,45112,24
14,8202,23
14,10751,23
14,13122,23
14,23050,23
14,33078,23
14,37295,23
14,10161,22
14,12532,22
14,13283,22
14,31760,22
14,31389,21
14,39073,21
14,1508,20
14,10378,20
14,16497,20
14,31310,20
14,41668,20
14,6275,19
14,8823,19
14,12416,19
14,19147,19
14,22354,19
14,27987,19
14,29955,19
14,47493,19
14,7596,18
14,8999,18
14,12090,18
14,20719,18
14,26536,18
14,31885,18
14,35285,18
14,39885,18
14,661,17
14,3929,17
14,8450,17
14,9566,17
14,22068,17
14,24624,17
14,31472,17
14,34548,17
14,36893,17
14,37230,17
14,41173,17
14,41548,17
14,44311,17
14,46532,17
14,48673,17
14,5925,16
14,8895,16
14,14319,16
14,16098,16
14,19196,16
14,19644,16
14,23533,16
14,23706,16
14,24648,16
14,30172,16
14,31556,16
14,35250,16
14,37235,16
14,40237,16
14,41589,16
14,42281,16
14,45095,16
14,46573,16
14,3316,15
14,9451,15
14,22590,15
14,28861,15
14,35156,15
14,36723,15
14,43402,15
14,910,14
14,3477,14
14,8476,14
14,15946,14
14,35901,14
14,36428,14
14,3343,13
14,4912,13
14,16795,13
14,21911,13
14,22012,13
14,26832,13
14,28783,13
14,29485,13
14,31172,13
14,36288,13
14,39020,13
14,39473,13
14,40495,13
14,42042,13
14,47461,13
14,4458,12
14,6548,12
14,10058,12
14,10609,12
14,12132,12
14,27609,12
14,27728,12
14,38328,12
14,41085,12
14,41824,12
14,43699,12
14,47750,12
14,49663,12
14,22983,11
14,28539,11
14,28929,11
14,31212,11
14,34488,11
14,37854,11
14,38034,11
14,42621,11
14,438,10
14,10639,10
14,19608,10
14,23983,10
14,24638,10
14,26999,10
14,30104,10
14,31198,10
14,34719,10
14,37171,10
14,38436,10
14,39854,10
14,45168,10
14,46318,10
14,745,9
14,1551,9
14,8287,9
14,9911,9
14,10276,9
14,16402,9
14,26215,9
14,27273,9
14,31910,9
14,32945,9
14,34322,9
14,36373,9
14,43189,9
14,43837,9
14,44577,9
14,44735,9
14,510,8
14,3257,8
14,9917,8
14,12359,8
14,18574,8
14,30264,8
14,39317,8
14,42173,8
14,45219,8
14,1441,7
14,6303,7
14,11170,7
14,12543,7
14,18560,7
14,24790,7
14,30301,7
14,33874,7
14,40000,7
14,44026,7
14,45068,7
14,1245,6
14,3225,6
14,10594,6
14,14930,6
14,21173,6
14,23893,6
14,24151,6
14,29322,6
14,31226,6
14,33851,6
14,42022,6
14,42036,6
14,44675,6
14,2208,5
14,6702,5
14,13594,5
14,14834,5
14,15865,5
14,25784,5
14,32620,5
14,34173,5
14,37526,5
14,41012,5
14,44505,5
14,47236,5
14,12037,4
14,19642,4
14,19725,4
14,20346,4
14,26874,4
14,28624,4
14,39089,4
14,45705,4
14,46008,4
14,252,3
14,4170,3
14,13248,3
14,29280,3
14,31753,3
14,39598,3
14,46835,3
14,48794,3
14,2796,2
14,5543,2
14,10698,2
14,36584,2
14,38791,2
14,28818,1
14,46278,1
15,27156,39577
15,42768,31196
15,28849,29174
15,890,22834
15,7021,18336
15,45535,18252
15,26790,16780
15,8670,14480
15,35042,14259
15,44449,14181
15,22395,13448
15,46720,13376
15,3376,13330
15,11408,12357
15,9092,12126
15,1999,11747
15,49175,11214
15,5769,11029
15,18479,10787
15,5373,10661
15,14129,8807
15,16145,8170
15,18880,7641
15,16823,7601
15,21417,7514
15,41544,7303
15,46900,6757
15,11136,6699
15,45013,6606
15,20520,6446
15,30480,6437
15,25544,6323
15,27683,5936
15,20378,5743
15,12797,5702
15,9598,5680
15,48094,5608
15,17862,5277
15,5994,5130
15,14267,5130
15,26668,5119
15,14536,4938
15,32717,4888
15,35750,4811
15,15995,4552
15,40992,4397
15,7461,4336
15,16525,4324
15,23400,4222
15,31727,4193
15,9689,4185
15,23094,4154
15,20670,4018
15,30463,3920
15,790,3869
15,79,3755
15,5024,3681
15,6141,3668
15,42617,3652
15,20127,3430
15,17634,3410
15,4317,3345
15,48871,3328
15,49401,3292
15,44843,3204
15,3682,3133
15,34449,3131
15,45149,2990
15,31555,2951
15,11009,2930
15,21936,2913
15,4487,2896
15,13304,2778
15,15860,2778
15,21010,2754
15,41463,2738
15,43933,2716
15,38012,2699
15,34124,2679
15,12232,2660
15,429,2609
15,36315,2596
15,27676,2544
15,33184,2542
15,22007,2541
15,10006,2507
15,20323,2492
15,11265,2487
15,34069,2435
15,30953,2429
15,3550,2395
15,43205,2372
15,19904,2355
15,19886,2348
15,48848,2322
15,21278,2307
15,32857,2303
15,45615,2290
15,7622,2278
15,18567,2241
15,3512,2229
15,19076,2186
15,14355,2159
15,18625,2141
15,49267,2131
15,15664,2130
15,32271,2127
15,33746,2104
15,20468,2037
15,32538,2033
15,29195,2032
15,38797,2029
15,38618,1993
15,13858,1991
15,15630,1954
15,21011,1927
15,22819,1901
15,2024,1882
15,1757,1875
15,2954,1857
15,35871,1766
15,14573,1760
15,5210,1752
15,16281,1743
15,18376,1737
15,48023,1730
15,2512,1719
15,35166,1714
15,6758,1713
15,10467,1685
15,30170,1681
15,31725,1665
15,3469,1638
15,27093,1630
15,18286,1611
15,228,1608
15,5499,1595
15,17206,1582
15,2015,1562
15,3689,1556
15,24372,1544
15,41920,1538
15,10978,1537
15,24985,1533
15,22141,1502
15,2154,1499
15,35188,1498
15,46025,1496
15,22656,1494
15,33098,1487
15,3627,1486
15,3562,1481
15,17957,1475
15,16131,1456
15,29112,1449
15,5744,1433
15,35883,1433
15,45938,1419
15,31589,1418
15,7863,1406
15,20255,1400
15,27811,1390
15,19436,1371
15,34065,1358
15,26861,1356
15,10173,1342
15,33465,1334
15,6664,1326
15,21982,1324
15,8224,1316
15,19612,1316
15,21367,1316
15,41437,1315
15,405,1314
15,17679,1313
15,4288,1305
15,29078,1301
15,37055,1293
15,32029,1282
15,14643,1255
15,22169,1253
15,644,1241
15,15976,1202
15,44329,1200
15,9531,1197
15,12385,1185
15,47044,1178
15,37630,1158
15,29744,1155
15,48485,1149
15,18296,1140
15,31087,1133
15,20303,1103
15,15510,1098
15,26889,1077
15,16456,1070
15,31423,1070
15,4329,1065
15,40634,1059
15,6765,1056
15,5259,1049
15,4847,1031
15,24680,1020
15,49114,1020
15,35622,1017
15,33216,1016
15,13636,1006
15,15042,995
15,1883,994
15,3561,987
15,1862,979
15,41591,975
15,18242,974
15,43857,973
15,2425,970
15,3040,969
15,44144,959
15,23363,955
15,29934,951
15,33735,949
15,16070,948
15,44698,946
15,1498,945
15,30721,927
15,46167,915
15,4145,903
15,5011,901
15,38567,898
15,15969,897
15,6131,894
15,8169,893
15,30664,893
15,39337,891
15,45177,880
15,3233,879
15,35865,877
15,3213,875
15,2663,869
15,20250,863
15,46476,856
15,30881,854
15,41272,849
15,8539,846
15,6721,845
15,23333,844
15,37509,837
15,703,834
15,22759,834
15,48454,830
15,44133,829
15,34203,825
15,44193,823
15,44486,814
15,22144,811
15,37,806
15,29867,799
15,16609,798
15,24118,798
15,27415,788
15,15464,787
15,12285,786
15,24507,785
15,928,781
15,1200,776
15,6252,766
15,39236,764
15,23821,763
15,673,760
15,12323,758
15,15572,753
15,23549,753
15,44424,752
15,48219,749
15,41169,746
15,18115,738
15,22583,737
15,39623,736
15,16215,733
15,46145,733
15,33857,729
15,21329,721
15,46394,721
15,28348,719
15,13481,717
15,3996,713
15,47248,713
15,25476,710
15,3262,709
15,3992,708
15,39890,707
15,11807,704
15,7411,695
15,31653,695
15,626,689
15,3381,683
15,17299,682
15,34194,681
15,21863,678
15,43633,677
15,44704,675
15,11301,673
15,10371,663
15,22106,663
15,41662,662
15,45854,662
15,25124,660
15,39692,660
15,36940,657
15,15419,653
15,14131,649
15,23495,649
15,28127,645
15,34284,645
15,10221,641
15,33747,641
15,37377,637
15,26347,629
15,26759,629
15,35112,625
15,10995,624
15,17759,624
15,2116,621
15,24294,621
15,30532,621
15,34040,615
15,17804,614
15,4577,605
15,47845,605
15,39261,604
15,33640,601
15,38129,601
15,35053,596
15,4921,595
15,1981,592
15,39973,591
15,9060,590
15,44354,588
15,40251,583
15,36658,578
15,15202,576
15,34827,569
15,19775,567
15,18435,563
15,34427,562
15,37576,561
15,19915,558
15,26571,558
15,14962,557
15,29664,556
15,29657,555
15,13396,554
15,33314,552
15,4516,551
15,46697,551
15,47155,545
15,25355,544
15,19037,543
15,21316,543
15,9519,541
15,17723,541
15,47098,541
15,48524,541
15,16578,532
15,45860,531
15,18713,528
15,49555,526
15,14095,521
15,17594,521
15,31317,520
15,16245,518
15,27874,518
15,14320,514
15,22790,514
15,13452,513
15,1661,512
15,26638,511
15,47216,509
15,14804,508
15,49474,508
15,10834,505
15,37080,505
15,41120,505
15,20708,504
15,7571,503
15,11000,501
15,32304,501
15,2202,499
15,46875,499
15,35702,496
15,6358,495
15,19461,495
15,20976,493
15,29840,484
15,33471,482
15,3229,475
15,17490,474
15,5436,472
15,23046,472
15,48665,468
15,41026,466
15,42001,465
15,48761,465
15,25223,463
15,24993,461
15,2073,460
15,30989,460
15,8016,459
15,21116,451
15,22040,450
15,5404,449
15,30955,448
15,14144,445
15,17326,445
15,1228,444
15,17505,444
15,31384,444
15,35391,444
15,23237,443
15,36707,443
15,12562,442
15,10423,440
15,24093,439
15,46901,439
15,29393,436
15,38448,436
15,22671,435
15,26062,434
15,40353,432
15,10990,428
15,19480,428
15,43258,427
15,6735,426
15,40586,426
15,4089,421
15,26113,421
15,17093,419
15,1399,414
15,21291,414
15,43804,410
15,4833,405
15,19146,404
15,39352,400
15,18949,399
15,38271,398
15,13921,396
15,1373,394
15,32160,394
15,41500,393
15,44640,393
15,2729,392
15,32396,390
15,26322,389
15,26031,386
15,16152,385
15,21477,385
15,25425,385
15,3305,383
15,3712,380
15,15416,380
15,9885,379
15,43629,376
15,8789,375
15,18537,373
15,21314,371
15,17096,370
15,11669,369
15,16535,366
15,45150,359
15,2961,357
15,15829,357
15,36680,357
15,39245,356
15,44072,356
15,40091,355
15,41569,354
15,34205,353
15,33337,352
15,2338,348
15,21176,347
15,19102,346
15,15442,345
15,10848,343
15,13092,342
15,24400,341
15,40596,340
15,10897,339
15,36290,338
15,12331,335
15,16847,333
15,49567,333
15,15405,331
15,22268,330
15,26134,330
15,38102,330
15,25747,328
15,1868,325
15,41956,325
15,16659,323
15,20868,323
15,28433,323
15,37929,323
15,3898,322
15,39927,321
15,29912,320
15,1322,319
15,49110,319
15,38925,318
15,9401,317
15,34934,317
15,9574,316
15,38583,315
15,7597,314
15,34610,314
15,38000,314
15,1132,312
15,42686,311
15,24391,309
15,35113,309
15,9462,308
15,38074,308
15,34289,307
15,181,306
15,20163,303
15,5910,301
15,24864,301
15,40550,301
15,9941,300
15,14620,299
15,9976,297
15,30974,297
15,47903,297
15,6310,296
15,19484,294
15,46569,294
15,14259,293
15,23008,291
15,49071,291
15,17424,290
15,25032,288
15,40645,286
15,4808,285
15,30315,282
15,129,281
15,4924,281
15,16933,281
15,187,280
15,10309,278
15,24765,277
15,14529,276
15,32086,275
15,42344,275
15,7639,274
15,7528,273
15,17751,273
15,2115,272
15,42974,272
15,26904,271
15,10762,270
15,21454,269
15,14117,266
15,20147,266
15,47301,266
15,39090,265
15,23723,263
15,39544,263
15,6216,262
15,14424,262
15,18779,262
15,49038,262
15,29136,261
15,4817,260
15,20526,260
15,43009,260
15,24831,259
15,32093,259
15,16274,258
15,43742,258
15,43894,258
15,46914,257
15,15840,255
15,38888,255
15,25685,254
15,38278,253
15,9370,252
15,9973,252
15,32676,252
15,15816,249
15,21459,249
15,31889,248
15,44402,248
15,31437,247
15,18570,246
15,32953,246
15,11673,245
15,7403,244
15,13430,244
15,27011,243
15,40534,243
15,40753,243
15,16364,242
15,19981,241
15,44283,241
15,10497,240
15,26763,238
15,10743,237
15,16859,237
15,34003,236
15,1642,235
15,4469,235
15,21542,235
15,21884,235
15,15987,232
15,22719,231
15,35094,231
15,20706,230
15,40484,229
15,49677,229
15,29,228
15,3544,228
15,7200,228
15,8393,228
15,12169,228
15,1166,227
15,37382,227
15,9626,226
15,35618,225
15,40812,225
15,42721,224
15,17251,223
15,18716,223
15,28545,222
15,3931,221
15,21055,221
15,22368,221
15,15978,220
15,23874,220
15,43803,220
15,6992,218
15,25676,218
15,17649,217
15,34376,214
15,44443,214
15,10939,213
15,23226,212
15,5326,211
15,7830,211
15,21713,211
15,32395,211
15,43269,211
15,48325,211
15,29044,210
15,10437,209
15,27924,208
15,15010,207
15,15049,207
15,18180,207
15,25577,207
15,19020,206
15,20434,206
15,21307,206
15,6269,205
15,21830,205
15,11135,203
15,13939,203
15,24807,203
15,41013,203
15,41969,203
15,46805,203
15,25838,202
15,37948,202
15,33943,201
15,34377,201
15,48121,201
15,5671,200
15,8400,200
15,31224,200
15,39823,200
15,6790,198
15,8886,198
15,20427,197
15,43127,197
15,13173,196
15,14285,195
15,15732,195
15,28710,195
15,3348,194
15,32723,193
15,5439,191
15,12130,191
15,26907,191
15,48168,191
15,6966,190
15,22485,190
15,34493,190
15,40562,190
15,15588,188
15,23256,188
15,4249,186
15,664,185
15,13393,185
15,30965,184
15,40162,184
15,21282,181
15,22436,181
15,47806,181
15,5824,180
15,20986,180
15,41885,180
15,44859,180
15,12326,178
15,11703,177
15,41635,177
15,15124,176
15,18601,176
15,25764,175
15,26255,175
15,20192,174
15,49172,174
15,18687,173
15,39356,173
15,43637,173
15,5866,172
15,20031,172
15,23150,171
15,37635,171
15,44080,171
15,45404,171
15,12801,170
15,30873,170
15,47961,170
15,8761,169
15,9347,169
15,17245,169
15,34543,169
15,9890,168
15,11047,168
15,20534,167
15,14514,166
15,18826,166
15,49531,166
15,31252,165
15,37409,165
15,47548,165
15,22673,164
15,44033,164
15,8769,163
15,24876,163
15,35642,162
15,36819,162
15,40185,162
15,19424,160
15,49513,159
15,190,158
15,11586,158
15,13446,158
15,17348,158
15,48421,158
15,27824,157
15,38343,157
15,20116,156
15,46089,156
15,15839,155
15,16452,155
15,35436,155
15,4481,154
15,30840,154
15,1665,152
15,3864,152
15,8290,152
15,12094,152
15,15222,152
15,31754,152
15,35031,152
15,47726,152
15,4004,151
15,35736,151
15,43164,151
15,5984,150
15,14222,150
15,23943,150
15,17364,149
15,23130,149
15,40810,149
15,39284,148
15,7819,146
15,8739,146
15,27276,146
15,42527,146
15,47238,146
15,19358,145
15,46397,145
15,3928,144
15,8177,144
15,13428,144
15,15791,144
15,30984,144
15,31732,144
15,41946,144
15,48340,144
15,34073,143
15,12766,142
15,48528,142
15,8259,141
15,9262,141
15,25085,141
15,35096,141
15,40464,141
15,2089,140
15,9897,140
15,20748,140
15,24893,140
15,37800,140
15,39705,140
15,40373,140
15,19930,139
15,21687,139
15,26407,139
15,43506,139
15,5559,138
15,34135,138
15,40920,138
15,11560,137
15,27892,137
15,39072,137
15,15743,136
15,31001,136
15,6332,135
15,43140,135
15,21093,134
15,35002,134
15,37744,133
15,2759,132
15,5802,132
15,6150,132
15,6881,132
